Order_ID,Order_Date,Product,Quantity,Unit_Price,City
104642,2025-11-09,Power Bank,5,1200,Mombasa
104643,2025-12-26,Screen Protector,4,300,Nakuru
104644,2025-02-06,Screen Protector,3,500,Mombasa
104645,2025-03-24,Earbuds,1,2500,Eldoret
104646,2025-12-03,Charger,3,800,Nakuru
104647,2025-03-09,iPhone 13 Case,1,500,Nairobi
104648,2025-01-22,iPhone 13 Case,4,200,Nairobi
104649,2025-10-29,Earbuds,3,300,Mombasa
104650,2025-09-24,Charger,3,2500,Kisumu
104651,2025-02-25,Samsung A35 Case,5,1200,Nairobi
104652,2025-04-20,iPhone 13 Case,2,300,Eldoret
104653,2025-05-16,,4,300,Eldoret
104654,2025-09-08,Samsung A16 Case,1,1200,Eldoret
104655,2025-03-28,Redmi Note 14 Case,4,500,Nairobi
104656,2025-08-29,Charger,3,300,Mombasa
104657,2025-04-19,Samsung A35 Case,1,300,Nakuru
104658,2025-08-08,Screen Protector,3,500,Eldoret
104659,2025-03-10,Charger,1,800,Nakuru
104660,2025-10-13,Power Bank,5,2500,Eldoret
104661,2025-07-08,Infinix Hot 40 Case,1,800,Nairobi
104662,2025-11-17,Earbuds,3,2500,Nairobi
104663,2025-12-12,Charger,3,500,Eldoret
104664,2025-10-29,Screen Protector,5,500,Mombasa
104665,2025-02-08,Tecno Spark 20 Case,4,500,Nakuru
104666,2025-01-04,Redmi Note 14 Case,1,1200,Eldoret
104667,2025-06-28,Power Bank,5,1200,Kisumu
104668,2025-10-03,Samsung A35 Case,4,300,Eldoret
104669,2025-04-19,iPhone 13 Case,2,500,Eldoret
104670,2025-12-11,Screen Protector,2,800,Nakuru
104671,2025-07-02,Infinix Hot 40 Case,two,300,Mombasa
104672,2025-03-13,Samsung A16 Case,3,1200,Mombasa
104673,2025-05-21,Infinix Hot 40 Case,4,1200,Nairobi
104674,2025-01-20,Infinix Hot 40 Case,2,500,Eldoret
104675,2025-10-30,Power Bank,3,1200,Nairobi
104676,2025-06-14,iPhone 13 Case,2,2500,Kisumu
104677,2025-01-06,Power Bank,4,2500,Nakuru
104678,2025-08-31,Earbuds,4,300,Nairobi
104679,2025-10-10,Power Bank,3,200,Nairobi
104680,2025-09-15,Samsung A16 Case,2,200,Nakuru
104681,2025-11-12,iPhone 13 Case,1,300,Mombasa
104682,2025-10-03,Charger,3,2500,Kisumu
104683,2025-07-27,Samsung A16 Case,4,800,Kisumu
104684,2025-12-30,Tecno Spark 20 Case,1,500,Mombasa
104685,2025-06-29,Tecno Spark 20 Case,1,300,Mombasa
104686,2025-09-30,Samsung A16 Case,1,200,Eldoret
104687,2025-12-03,Charger,2,800,Eldoret
104688,2025-01-23,Samsung A16 Case,2,1200,Mombasa
104689,2025-11-09,Earbuds,4,2500,Kisumu
104690,2025-01-23,Power Bank,1,500,Mombasa
104691,2025-03-08,Earbuds,2,200,Nakuru
104692,2025-02-15,Samsung A16 Case,1,1200,Nakuru
104693,2025-05-27,iPhone 13 Case,3,200,Nairobi
104694,2025-03-19,Tecno Spark 20 Case,2,200,Mombasa
104695,2025-01-18,Samsung A16 Case,3,1200,Kisumu
104696,2025-01-27,Screen Protector,2,200,Kisumu
104697,2025-10-22,iPhone 13 Case,3,1200,Kisumu
104698,2025-07-03,Screen Protector,2,2500,Mombasa
104699,2025-02-25,iPhone 13 Case,1,800,Eldoret
104700,2025-11-16,Samsung A35 Case,2,200,Kisumu
104701,2025-12-22,Earbuds,1,800,Nairobi
104702,2025-09-17,Power Bank,1,2500,Nakuru
104703,2025-12-10,Screen Protector,4,2500,Nakuru
104704,2025-06-08,Charger,2,1200,Nairobi
104705,2025-05-16,Infinix Hot 40 Case,5,800,Nakuru
104706,2025-12-15,Infinix Hot 40 Case,4,2500,Nakuru
104707,2025-06-27,Charger,3,200,Eldoret
104708,2025-11-04,Charger,4,1200,Kisumu
104709,2025-01-18,Screen Protector,5,2500,Nairobi
104710,2025-02-21,Samsung A16 Case,4,1200,Nakuru
104711,2025-09-09,Tecno Spark 20 Case,3,200,Nakuru
104712,2025-07-20,iPhone 13 Case,1,500,Mombasa
104713,2025-11-04,Redmi Note 14 Case,5,300,Nakuru
104714,2025-05-20,iPhone 13 Case,3,2500,Eldoret
104715,2025-09-05,Charger,1,800,Nakuru
104716,2025-03-20,Earbuds,1,300,Nairobi
104717,2025-03-05,Earbuds,1,300,Nakuru
104718,2025-09-13,Redmi Note 14 Case,3,200,Nairobi
104719,2025-07-17,,3,1200,Mombasa
104720,2025-01-15,Earbuds,2,300,Mombasa
104721,2025-03-16,Samsung A35 Case,two,500,Nakuru
104722,2025-02-08,Samsung A16 Case,2,800,Mombasa
104723,2025-09-30,Redmi Note 14 Case,4,500,Nairobi
104724,2025-11-03,Tecno Spark 20 Case,4,200,Kisumu
104725,,Screen Protector,5,300,Kisumu
104726,2025-03-06,Tecno Spark 20 Case,4,300,Kisumu
104727,2025-01-08,Tecno Spark 20 Case,4,1200,Eldoret
104728,2025-02-12,Charger,4,1200,Kisumu
104729,2025-03-26,Earbuds,3,500,Nakuru
104730,2025-01-23,Screen Protector,3,300,Eldoret
104731,2025-10-26,Power Bank,3,800,Nairobi
104732,2025-02-20,Redmi Note 14 Case,2,1200,Nakuru
104733,2025-09-01,Earbuds,1,500,Nairobi
104734,2025-12-02,Screen Protector,5,1200,Nairobi
104735,2025-02-18,iPhone 13 Case,2,2500,Mombasa
104736,2025-03-18,Samsung A16 Case,5,2500,Mombasa
104737,2025-05-05,Earbuds,5,800,Eldoret
104738,2025-06-10,Earbuds,5,300,Eldoret
104739,2025-03-20,Power Bank,2,500,Kisumu
104740,2025-12-23,Samsung A35 Case,5,1200,Nairobi
104741,2025-09-21,Power Bank,5,1200,Nairobi
104742,2025-01-02,Charger,1,200,Kisumu
104743,2025-09-08,Samsung A35 Case,2,1200,Mombasa
104744,2025-11-17,Samsung A16 Case,4,800,Mombasa
104745,2025-06-29,Samsung A16 Case,5,1200,Eldoret
104746,2025-03-13,Tecno Spark 20 Case,3,500,Eldoret
104747,2025-08-15,Samsung A35 Case,4,1200,Mombasa
104748,2025-03-24,iPhone 13 Case,5,300,Eldoret
104749,2025-04-30,,1,200,Nakuru
104750,2025-10-10,Infinix Hot 40 Case,4,300,Mombasa
104751,2025-10-27,Power Bank,3,800,Nakuru
104752,2025-05-27,Redmi Note 14 Case,1,200,Nairobi
104753,,iPhone 13 Case,5,500,Eldoret
104754,2025-01-13,Charger,1,300,Nakuru
104755,2025-03-26,Earbuds,1,1200,Kisumu
104756,2025-10-27,samsung a16 case,2,300,Kisumu
104757,2025-11-12,iPhone 13 Case,1,300,Mombasa
104758,,Power Bank,3,500,Eldoret
104759,2025-03-22,iPhone 13 Case,4,1200,Nakuru
104760,2025-11-23,Redmi Note 14 Case,1,1200,Mombasa
104761,2025-11-17,Redmi Note 14 Case,3,2500,Nakuru
104762,2025-05-28,Power Bank,3,800,Kisumu
104763,2025-07-10,Earbuds,5,200,Eldoret
104764,2025-09-07,Infinix Hot 40 Case,4,2500,Eldoret
104765,2025-04-04,Samsung A16 Case,4,500,Nakuru
104766,2025-10-25,Redmi Note 14 Case,3,1200,Kisumu
104767,2025-05-13,Samsung A35 Case,1,500,Eldoret
104768,2025-01-28,Samsung A35 Case,2,500,Mombasa
104769,,Tecno Spark 20 Case,1,300,Eldoret
104770,2025-01-01,Infinix Hot 40 Case,4,300,Kisumu
104771,2025-02-27,Power Bank,1,300,Mombasa
104772,2025-03-18,iPhone 13 Case,1,200,Eldoret
104773,2025-11-24,Screen Protector,5,2500,Kisumu
104774,2025-01-23,Earbuds,4,2500,Nakuru
104775,2025-07-25,samsung a35 case,3,2500,Kisumu
104776,2025-09-24,Tecno Spark 20 Case,5,800,Kisumu
104777,2025-02-22,Tecno Spark 20 Case,3,800,Eldoret
104778,2025-01-28,Redmi Note 14 Case,4,2500,Mombasa
104779,2025-04-12,Earbuds,3,500,Kisumu
104780,,Power Bank,2,300,Kisumu
104781,2025-11-13,Infinix Hot 40 Case,1,300,Nairobi
104782,2025-11-03,Samsung A35 Case,4,1200,Mombasa
104783,2025-12-12,Tecno Spark 20 Case,4,800,Kisumu
104784,2025-03-23,,1,200,Eldoret
104785,2025-08-01,Samsung A35 Case,1,1200,Nairobi
104786,2025-02-09,Tecno Spark 20 Case,two,300,Nakuru
104787,2025-04-18,Power Bank,5,200,Nairobi
104788,2025-01-23,Power Bank,5,2500,Nakuru
104789,2025-11-05,Power Bank,1,2500,Mombasa
104790,2025-03-19,Redmi Note 14 Case,1,2500,Mombasa
104791,2025-05-02,Screen Protector,4,300,Nairobi
104792,2025-12-12,Screen Protector,two,200,Nairobi
104793,2025-09-01,Redmi Note 14 Case,5,300,Mombasa
104794,2025-11-12,iPhone 13 Case,2,1200,Mombasa
104795,2025-10-13,Power Bank,2,500,Nakuru
104796,2025-04-21,Power Bank,4,200,Eldoret
104797,2025-02-19,iPhone 13 Case,4,800,Nairobi
104798,2025-12-09,power bank,2,2500,Eldoret
104799,2025-10-24,Charger,two,300,Eldoret
104800,2025-06-13,Samsung A16 Case,1,300,Nakuru
104801,2025-01-16,Redmi Note 14 Case,2,2500,Nakuru
104802,2025-10-14,Charger,2,800,Eldoret
104803,2025-07-12,Infinix Hot 40 Case,4,500,Nairobi
104804,2025-06-17,Charger,1,800,Nairobi
104805,2025-01-25,Screen Protector,3,-1200,Eldoret
104806,2025-04-12,Power Bank,2,2500,Nairobi
104807,2025-09-20,iPhone 13 Case,3,500,Nakuru
104808,2025-06-10,Samsung A16 Case,1,2500,Nairobi
104809,2025-02-07,Tecno Spark 20 Case,2,200,Kisumu
104810,2025-01-28,Tecno Spark 20 Case,4,2500,Mombasa
104811,2025-05-04,Samsung A16 Case,5,800,Nairobi
104812,2025-09-12,Samsung A35 Case,1,2500,Mombasa
104813,2025-06-18,Infinix Hot 40 Case,4,500,Eldoret
104814,2025-10-26,Samsung A16 Case,3,2500,Kisumu
104815,2025-07-13,Earbuds,two,800,Mombasa
104816,2025-06-03,Samsung A16 Case,3,800,Nairobi
104817,2025-09-15,Infinix Hot 40 Case,1,500,Nairobi
104818,2025-01-10,Redmi Note 14 Case,1,500,Nairobi
104819,2025-01-21,Samsung A35 Case,3,2500,Nakuru
104820,2025-12-07,,5,1200,Mombasa
104821,2025-07-07,Infinix Hot 40 Case,4,1200,Mombasa
104822,2025-08-19,Earbuds,1,1200,Nakuru
104823,2025-05-29,samsung a35 case,4,800,Mombasa
104824,2025-08-14,Redmi Note 14 Case,2,500,Nakuru
104825,2025-06-18,Samsung A35 Case,1,200,Eldoret
104826,,Samsung A16 Case,4,200,Mombasa
104827,2025-08-29,Infinix Hot 40 Case,2,500,Nairobi
104828,2025-12-17,Infinix Hot 40 Case,2,800,Kisumu
104829,2025-03-27,Screen Protector,3,300,Eldoret
104830,2025-02-09,Samsung A35 Case,1,800,Kisumu
104831,2025-04-19,Samsung A16 Case,1,800,Mombasa
104832,2025-11-20,Charger,4,800,Eldoret
104833,2025-02-14,Earbuds,2,800,Kisumu
104834,2025-06-03,Redmi Note 14 Case,4,500,Kisumu
104835,2025-12-25,Infinix Hot 40 Case,3,-800,Nakuru
104836,2025-07-21,Tecno Spark 20 Case,5,200,Kisumu
104837,2025-09-11,Tecno Spark 20 Case,5,800,Nakuru
104838,2025-07-06,Redmi Note 14 Case,3,300,Nakuru
104839,2025-09-17,Samsung A35 Case,5,800,Nairobi
104840,2025-08-16,Infinix Hot 40 Case,3,1200,Nakuru
104841,2025-12-02,Redmi Note 14 Case,1,2500,Nairobi
104842,2025-09-24,iPhone 13 Case,two,300,Nakuru
104843,2025-08-02,Infinix Hot 40 Case,3,300,Nakuru
104844,2025-10-19,Samsung A35 Case,5,300,Kisumu
104845,2025-08-18,iPhone 13 Case,3,2500,Nakuru
104846,2025-12-20,Power Bank,3,500,Eldoret
104847,2025-04-30,Samsung A16 Case,1,200,Nakuru
104848,2025-12-08,Charger,2,800,Mombasa
104849,2025-03-28,,3,1200,Nairobi
104850,2025-12-11,Earbuds,2,2500,Kisumu
104851,2025-03-15,Charger,2,2500,Nakuru
104852,2025-11-29,iPhone 13 Case,5,2500,Eldoret
104853,2025-05-17,Samsung A16 Case,5,1200,Nairobi
104854,2025-05-22,iPhone 13 Case,5,200,Kisumu
104855,2025-11-24,Infinix Hot 40 Case,3,200,Nairobi
104856,2025-12-18,Redmi Note 14 Case,3,300,Mombasa
104857,2025-02-19,Infinix Hot 40 Case,1,500,Mombasa
104858,,Power Bank,3,300,Kisumu
104859,2025-03-22,Infinix Hot 40 Case,4,500,Nakuru
104860,2025-10-10,Charger,4,200,Nakuru
104861,2025-05-27,Charger,1,500,Nairobi
104862,2025-01-07,Charger,5,500,Mombasa
104863,2025-03-10,Samsung A35 Case,1,500,Kisumu
104864,2025-07-05,Samsung A35 Case,2,800,Mombasa
104865,2025-02-11,Tecno Spark 20 Case,5,300,Nakuru
104866,2025-10-01,Screen Protector,2,500,Kisumu
104867,2025-07-31,iPhone 13 Case,5,500,Eldoret
104868,2025-09-11,Samsung A16 Case,3,300,Kisumu
104869,2025-09-13,Earbuds,2,1200,Nakuru
104870,2025-05-30,Samsung A35 Case,3,2500,Eldoret
104871,2025-04-23,Screen Protector,4,500,Nairobi
104872,2025-11-06,Samsung A35 Case,1,200,Kisumu
104873,2025-03-01,iPhone 13 Case,1,1200,Mombasa
104874,2025-08-21,Screen Protector,5,200,Eldoret
104875,2025-01-26,Tecno Spark 20 Case,1,1200,Kisumu
104876,2025-03-14,Redmi Note 14 Case,1,200,Nakuru
104877,2025-03-10,Power Bank,1,800,Nakuru
104878,2025-07-17,Earbuds,4,1200,Nairobi
104879,2025-10-09,Samsung A35 Case,4,2500,Nairobi
104880,,Samsung A35 Case,4,500,Eldoret
104881,2025-03-26,Samsung A35 Case,2,500,Mombasa
104882,2025-07-09,Samsung A35 Case,4,500,Nakuru
104883,2025-01-30,Samsung A16 Case,5,2500,Kisumu
104884,2025-12-07,Earbuds,4,2500,Mombasa
104885,2025-12-26,Redmi Note 14 Case,2,800,Kisumu
104886,2025-10-12,Power Bank,4,-1200,Nairobi
104887,2025-05-25,Tecno Spark 20 Case,1,500,Eldoret
104888,2025-05-26,Redmi Note 14 Case,1,1200,Nakuru
104889,2025-11-12,,4,500,Mombasa
104890,2025-09-01,Infinix Hot 40 Case,1,800,Mombasa
104891,2025-07-20,iphone 13 case,1,300,Nakuru
104892,2025-09-16,Earbuds,5,200,Nakuru
104893,2025-09-03,Charger,3,1200,Kisumu
104894,2025-11-07,Redmi Note 14 Case,4,500,Kisumu
104895,2025-11-14,Earbuds,3,500,Kisumu
104896,2025-12-22,Samsung A16 Case,4,500,Eldoret
104897,2025-10-17,Redmi Note 14 Case,1,800,Nairobi
104898,2025-08-11,Tecno Spark 20 Case,2,800,Eldoret
104899,2025-08-15,Power Bank,2,2500,Eldoret
104900,2025-02-10,Redmi Note 14 Case,1,800,Mombasa
104901,2025-07-10,Samsung A35 Case,5,2500,Kisumu
104902,2025-09-29,Samsung A35 Case,2,300,Kisumu
104903,2025-05-22,Samsung A35 Case,3,2500,Nairobi
104904,2025-04-08,Earbuds,4,1200,Eldoret
104905,2025-11-08,Samsung A35 Case,3,800,Nakuru
104906,2025-02-15,Tecno Spark 20 Case,4,2500,Mombasa
104907,2025-03-25,iPhone 13 Case,1,800,Mombasa
104908,2025-03-12,Redmi Note 14 Case,1,300,Mombasa
104909,2025-02-21,iPhone 13 Case,5,1200,Nakuru
104910,2025-10-27,Infinix Hot 40 Case,1,1200,Kisumu
104911,2025-02-07,Charger,3,-800,Nakuru
104912,2025-08-19,Redmi Note 14 Case,4,500,Eldoret
104913,2025-12-23,Screen Protector,3,300,Eldoret
104914,2025-07-20,Samsung A35 Case,5,500,Mombasa
104915,2025-08-02,Samsung A16 Case,4,2500,Kisumu
104916,2025-09-01,Charger,4,300,Nairobi
104917,2025-02-27,Power Bank,4,1200,Kisumu
104918,2025-07-12,Tecno Spark 20 Case,5,300,Nakuru
104919,2025-02-01,iPhone 13 Case,2,500,Eldoret
104920,2025-12-17,Samsung A16 Case,5,500,Mombasa
104921,2025-12-13,Charger,1,1200,Mombasa
104922,2025-02-06,Infinix Hot 40 Case,3,800,Kisumu
104923,2025-11-04,Earbuds,1,-800,Mombasa
104924,,Redmi Note 14 Case,4,300,Kisumu
104925,2025-12-11,Screen Protector,3,800,Mombasa
104926,2025-03-19,Redmi Note 14 Case,2,800,Kisumu
104927,2025-09-28,Infinix Hot 40 Case,2,200,Eldoret
104928,2025-12-08,Samsung A35 Case,4,300,Kisumu
104929,2025-11-08,Tecno Spark 20 Case,5,1200,Eldoret
104930,2025-09-15,Infinix Hot 40 Case,4,800,Nakuru
104931,2025-09-06,Power Bank,1,2500,Nairobi
104932,2025-06-04,Samsung A16 Case,1,800,Eldoret
104933,2025-02-16,Charger,3,200,Nakuru
104934,2025-11-02,iPhone 13 Case,5,200,Nakuru
104935,2025-07-19,Tecno Spark 20 Case,1,300,Mombasa
104936,2025-01-28,Charger,2,2500,Nairobi
104937,2025-02-10,Charger,4,500,Kisumu
104938,,Redmi Note 14 Case,2,500,Eldoret
104939,2025-11-21,Tecno Spark 20 Case,3,300,Eldoret
104940,2025-06-16,iPhone 13 Case,3,300,Nairobi
104941,2025-08-27,Tecno Spark 20 Case,1,800,Eldoret
104942,2025-12-23,Charger,4,800,Kisumu
104943,2025-11-04,Redmi Note 14 Case,2,300,Kisumu
104944,2025-08-06,Infinix Hot 40 Case,2,300,Nakuru
104945,2025-01-10,iPhone 13 Case,1,1200,Nairobi
104946,2025-07-25,Power Bank,2,1200,Nairobi
104947,2025-01-27,Charger,1,300,Eldoret
104948,2025-09-05,Tecno Spark 20 Case,1,2500,Kisumu
104949,2025-01-23,Redmi Note 14 Case,1,500,Mombasa
104950,2025-12-15,Earbuds,1,-800,Mombasa
104951,2025-07-18,Samsung A35 Case,3,800,Nairobi
104952,2025-12-05,Samsung A16 Case,4,800,Nairobi
104953,2025-10-23,Screen Protector,1,200,Kisumu
104954,2025-02-28,Screen Protector,5,2500,Kisumu
104955,2025-08-29,Tecno Spark 20 Case,1,2500,Kisumu
104956,2025-04-08,Charger,1,-1200,Nairobi
104957,2025-05-26,Samsung A16 Case,4,2500,Eldoret
104958,2025-11-12,,2,300,Nakuru
104959,2025-07-13,Redmi Note 14 Case,3,2500,Nairobi
104960,2025-10-31,Tecno Spark 20 Case,5,1200,Eldoret
104961,2025-11-08,Tecno Spark 20 Case,4,800,Kisumu
104962,2025-11-07,Samsung A16 Case,4,2500,Nakuru
104963,2025-08-05,iPhone 13 Case,4,300,Nakuru
104964,2025-02-05,Earbuds,2,500,Eldoret
104965,,Charger,1,2500,Eldoret
104966,2025-02-17,Samsung A16 Case,5,500,Kisumu
104967,2025-12-25,Screen Protector,2,500,Kisumu
104968,2025-12-13,Charger,1,2500,Eldoret
104969,2025-06-27,iPhone 13 Case,1,300,Mombasa
104970,2025-02-25,Screen Protector,1,800,Mombasa
104971,2025-08-27,Samsung A16 Case,2,2500,Mombasa
104972,2025-09-07,Earbuds,1,300,Eldoret
104973,2025-07-08,iPhone 13 Case,4,300,Mombasa
104974,2025-01-10,iPhone 13 Case,3,300,Kisumu
104975,2025-02-09,iPhone 13 Case,1,200,Nakuru
104976,2025-03-12,,1,1200,Nairobi
104977,2025-12-20,Charger,4,500,Mombasa
104978,2025-12-11,Screen Protector,1,500,Nakuru
104979,2025-09-26,Samsung A16 Case,3,800,Mombasa
104980,2025-01-17,Earbuds,5,1200,Nakuru
104981,2025-07-09,Infinix Hot 40 Case,3,800,Nakuru
104982,2025-12-19,Charger,2,1200,Eldoret
104983,2025-04-14,Infinix Hot 40 Case,3,2500,Kisumu
104984,2025-10-27,Samsung A16 Case,4,200,Mombasa
104985,2025-05-29,Screen Protector,1,2500,Kisumu
104986,2025-02-11,Screen Protector,2,300,Kisumu
104987,2025-09-01,Tecno Spark 20 Case,5,200,Mombasa
104988,2025-10-13,Screen Protector,two,1200,Eldoret
104989,2025-08-26,Earbuds,3,1200,Kisumu
104990,2025-03-26,Earbuds,1,2500,Eldoret
104991,2025-12-26,Infinix Hot 40 Case,5,1200,Nakuru
104992,2025-12-27,Tecno Spark 20 Case,5,200,Nakuru
104993,2025-05-27,Earbuds,4,200,Eldoret
104994,2025-07-12,Redmi Note 14 Case,5,200,Kisumu
104995,2025-11-22,Samsung A35 Case,2,300,Eldoret
104996,2025-02-28,Screen Protector,1,2500,Nairobi
104997,2025-10-20,Redmi Note 14 Case,4,500,Eldoret
104998,2025-12-16,Charger,5,800,Nakuru
104999,2025-11-29,Samsung A16 Case,4,300,Nakuru
105000,2025-02-15,Redmi Note 14 Case,2,1200,Nakuru
105001,2025-05-11,Samsung A35 Case,1,500,Nakuru
105002,2025-07-22,Samsung A35 Case,1,2500,Nairobi
105003,2025-10-25,iPhone 13 Case,2,2500,Nairobi
105004,2025-03-14,Tecno Spark 20 Case,4,500,Kisumu
105005,2025-01-21,iPhone 13 Case,2,2500,Mombasa
105006,2025-06-06,Tecno Spark 20 Case,1,1200,Kisumu
105007,2025-03-05,Tecno Spark 20 Case,5,500,Mombasa
105008,2025-05-09,Screen Protector,5,300,Eldoret
105009,2025-11-17,Charger,2,2500,Eldoret
105010,2025-07-01,Infinix Hot 40 Case,4,2500,Eldoret
105011,2025-09-18,iPhone 13 Case,1,2500,Nairobi
105012,2025-03-11,Infinix Hot 40 Case,3,300,Nakuru
105013,2025-06-16,Redmi Note 14 Case,2,800,Nakuru
105014,2025-08-31,iPhone 13 Case,4,2500,Nakuru
105015,2025-11-19,Infinix Hot 40 Case,2,800,Mombasa
105016,2025-05-13,earbuds,3,300,Eldoret
105017,2025-10-08,Redmi Note 14 Case,3,500,Nairobi
105018,2025-10-05,Infinix Hot 40 Case,5,2500,Kisumu
105019,2025-07-22,iPhone 13 Case,3,1200,Mombasa
105020,2025-04-27,earbuds,4,300,Kisumu
105021,2025-01-04,Tecno Spark 20 Case,2,500,Mombasa
105022,2025-01-20,Samsung A35 Case,2,200,Eldoret
105023,2025-03-21,Samsung A16 Case,2,2500,Eldoret
105024,2025-01-25,Tecno Spark 20 Case,4,200,Eldoret
105025,2025-02-28,Tecno Spark 20 Case,5,200,Kisumu
105026,2025-02-07,Power Bank,5,500,Mombasa
105027,2025-09-27,Earbuds,5,500,Eldoret
105028,2025-10-20,Samsung A35 Case,5,300,Mombasa
105029,2025-01-16,Redmi Note 14 Case,1,2500,Kisumu
105030,2025-05-14,Infinix Hot 40 Case,5,800,Nakuru
105031,2025-11-24,Infinix Hot 40 Case,2,200,Mombasa
105032,2025-12-18,Power Bank,2,200,Eldoret
105033,2025-04-25,Power Bank,5,2500,Kisumu
105034,2025-08-02,Redmi Note 14 Case,4,300,Eldoret
105035,2025-08-30,charger,2,2500,Nakuru
105036,2025-10-14,Samsung A35 Case,2,1200,Nakuru
105037,2025-10-24,Redmi Note 14 Case,5,500,Kisumu
105038,2025-08-20,Samsung A16 Case,5,1200,Nakuru
105039,2025-07-22,Screen Protector,5,200,Eldoret
105040,2025-12-18,Samsung A35 Case,4,500,Nairobi
105041,2025-10-05,Redmi Note 14 Case,2,200,Mombasa
105042,2025-07-23,Samsung A16 Case,1,200,Nakuru
105043,2025-07-21,Samsung A35 Case,4,200,Eldoret
105044,2025-07-29,Screen Protector,3,300,Kisumu
105045,2025-03-19,Tecno Spark 20 Case,2,300,Mombasa
105046,2025-01-18,Tecno Spark 20 Case,1,800,Nakuru
105047,2025-01-10,Tecno Spark 20 Case,5,1200,Eldoret
105048,2025-03-24,iPhone 13 Case,5,800,Nairobi
105049,2025-05-12,Samsung A16 Case,5,500,Kisumu
105050,2025-01-18,Screen Protector,5,500,Kisumu
105051,2025-10-21,Power Bank,4,500,Nairobi
105052,2025-06-21,,3,500,Nairobi
105053,2025-04-30,Samsung A16 Case,4,200,Kisumu
105054,2025-03-07,Earbuds,5,2500,Mombasa
105055,2025-07-08,Samsung A16 Case,5,2500,Nairobi
105056,2025-04-08,Redmi Note 14 Case,3,2500,Nairobi
105057,2025-12-10,Redmi Note 14 Case,4,200,Mombasa
105058,2025-12-27,Charger,1,300,Nakuru
105059,2025-12-04,Samsung A35 Case,3,200,Nairobi
105060,2025-08-04,iPhone 13 Case,1,300,Nairobi
105061,2025-06-29,Redmi Note 14 Case,4,800,Mombasa
105062,2025-09-17,Earbuds,5,200,Eldoret
105063,2025-04-18,Power Bank,5,1200,Kisumu
105064,2025-11-27,Tecno Spark 20 Case,3,1200,Nakuru
105065,2025-05-22,Charger,4,200,Eldoret
105066,2025-04-25,Earbuds,4,800,Nakuru
105067,2025-12-04,Tecno Spark 20 Case,2,800,Mombasa
105068,2025-02-19,Redmi Note 14 Case,4,2500,Nairobi
105069,2025-09-28,iPhone 13 Case,2,2500,Nakuru
105070,2025-01-30,Samsung A16 Case,2,800,Mombasa
105071,2025-11-29,Infinix Hot 40 Case,4,200,Nairobi
105072,2025-02-04,Power Bank,2,200,Nairobi
105073,2025-08-18,Samsung A16 Case,two,500,Eldoret
105074,2025-04-10,Power Bank,5,800,Eldoret
105075,2025-02-24,Power Bank,3,500,Mombasa
105076,2025-05-08,Screen Protector,5,300,Nakuru
105077,2025-12-07,Samsung A16 Case,4,300,Kisumu
105078,2025-02-05,Earbuds,5,300,Nairobi
105079,2025-11-05,Samsung A35 Case,1,500,Mombasa
105080,2025-03-28,iPhone 13 Case,2,500,Kisumu
105081,2025-06-26,Screen Protector,2,500,Kisumu
105082,2025-01-11,Earbuds,2,500,Kisumu
105083,2025-05-02,Power Bank,3,500,Nairobi
105084,2025-01-31,Power Bank,4,2500,Kisumu
105085,2025-08-12,Screen Protector,1,800,Kisumu
105086,2025-04-02,Power Bank,1,500,Eldoret
105087,2025-12-14,Samsung A16 Case,1,500,Mombasa
105088,2025-07-16,Earbuds,2,300,Kisumu
105089,2025-08-16,Infinix Hot 40 Case,2,300,Nakuru
105090,2025-11-29,Power Bank,3,1200,Nairobi
105091,2025-10-03,Tecno Spark 20 Case,2,500,Nakuru
105092,2025-03-03,Tecno Spark 20 Case,2,300,Mombasa
105093,2025-06-15,Power Bank,4,300,Nakuru
105094,2025-09-04,Redmi Note 14 Case,1,2500,Nairobi
105095,2025-04-06,Samsung A16 Case,2,300,Mombasa
105096,2025-11-04,Redmi Note 14 Case,4,800,Nairobi
105097,2025-11-30,Redmi Note 14 Case,2,800,Nairobi
105098,2025-11-22,,1,1200,Eldoret
105099,2025-11-16,Samsung A16 Case,4,1200,Mombasa
105100,2025-09-07,Samsung A35 Case,4,500,Mombasa
105101,2025-07-05,Samsung A16 Case,1,200,Kisumu
105102,2025-03-10,iPhone 13 Case,5,500,Mombasa
105103,2025-12-13,Samsung A35 Case,1,800,Nairobi
105104,2025-09-06,Power Bank,1,500,Eldoret
105105,2025-09-28,Earbuds,5,500,Mombasa
105106,2025-10-22,Screen Protector,3,-500,Eldoret
105107,2025-11-09,iPhone 13 Case,4,200,Nakuru
105108,2025-05-07,iPhone 13 Case,3,300,Eldoret
105109,2025-04-17,Redmi Note 14 Case,3,2500,Nakuru
105110,2025-05-26,Redmi Note 14 Case,1,500,Nakuru
105111,2025-05-28,Charger,2,1200,Eldoret
105112,2025-12-08,Infinix Hot 40 Case,2,-200,Nakuru
105113,2025-12-01,,2,1200,Mombasa
105114,2025-09-04,Charger,4,1200,Kisumu
105115,2025-12-18,Redmi Note 14 Case,2,1200,Eldoret
105116,2025-02-16,Redmi Note 14 Case,2,800,Eldoret
105117,2025-04-23,Charger,4,500,Kisumu
105118,2025-12-07,Earbuds,5,300,Nakuru
105119,2025-11-20,Redmi Note 14 Case,1,200,Eldoret
105120,2025-04-07,Power Bank,3,800,Mombasa
